name,description,image_url,category
Ella Enchanted,Gail Carson Levine,https://images.gr-assets.com/books/1410727190m/24337.jpg,book
The Sun Also Rises,Ernest Hemingway,https://images.gr-assets.com/books/1331828228m/3876.jpg,book
A Tree Grows In Brooklyn ,Betty  Smith,https://images.gr-assets.com/books/1327883484m/14891.jpg,book
Kiss the Girls,James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Nightingale,Kristin Hannah,https://images.gr-assets.com/books/1451446316m/21853621.jpg,book
Never Let Me Go,Kazuo Ishiguro,https://images.gr-assets.com/books/1353048590m/6334.jpg,book
"PS, I Love You",Cecelia Ahern,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Rebecca,"Daphne du Maurier, Sally Beauman",https://images.gr-assets.com/books/1327871977m/12873.jpg,book
Flowers for Algernon,Daniel Keyes,https://images.gr-assets.com/books/1367141311m/18373.jpg,book
Como agua para chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Snow Flower and the Secret Fan,Lisa See,https://images.gr-assets.com/books/1327880508m/1103.jpg,book
The Godfather,"Mario Puzo, Robert Thompson, Peter Bart",https://images.gr-assets.com/books/1394988109m/22034.jpg,book
An Abundance of Katherines,John Green,https://images.gr-assets.com/books/1360206426m/49750.jpg,book
Foundation,Isaac Asimov,https://images.gr-assets.com/books/1417900846m/29579.jpg,book
The Ocean at the End of the Lane,Neil Gaiman,https://images.gr-assets.com/books/1497098563m/15783514.jpg,book
A Light in the Attic,Shel Silverstein,https://images.gr-assets.com/books/1427169918m/30118.jpg,book
"Harry Potter and the Cursed Child, Parts One and Two","John Tiffany, Jack Thorne, J.K. Rowling",https://images.gr-assets.com/books/1470082995m/29056083.jpg,book
Delirium,Lauren Oliver,https://images.gr-assets.com/books/1327890411m/11614718.jpg,book
The Pelican Brief,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Coraline,Neil Gaiman,https://images.gr-assets.com/books/1493497435m/17061.jpg,book
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, Neil Gaiman",https://images.gr-assets.com/books/1392528568m/12067.jpg,book
On the Road,Jack Kerouac,https://images.gr-assets.com/books/1413588576m/70401.jpg,book
The Rosie Project,Graeme Simsion,https://images.gr-assets.com/books/1371651741m/16181775.jpg,book
The Lucky One,Nicholas Sparks,https://images.gr-assets.com/books/1420816338m/3063499.jpg,book
The Fountainhead,"Ayn Rand, Leonard Peikoff",https://images.gr-assets.com/books/1491163636m/2122.jpg,book
The Hunt for Red October,Tom Clancy,https://images.gr-assets.com/books/1281995542m/19691.jpg,book
Watership Down,Richard Adams,https://images.gr-assets.com/books/1405136931m/76620.jpg,book
Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,https://images.gr-assets.com/books/1443264638m/10335308.jpg,book
Cutting for Stone,Abraham Verghese,https://images.gr-assets.com/books/1327931601m/3591262.jpg,book
The Voyage of the Dawn Treader,"C.S. Lewis, Pauline Baynes",https://images.gr-assets.com/books/1343185059m/140225.jpg,book
Treasure Island,Robert Louis Stevenson,https://images.gr-assets.com/books/1485248909m/295.jpg,book
The Son of Neptune ,Rick Riordan,https://images.gr-assets.com/books/1464201114m/9520360.jpg,book
11/22/63,Stephen King,https://images.gr-assets.com/books/1327876792m/10644930.jpg,book
The Very Hungry Caterpillar,Eric Carle,https://images.gr-assets.com/books/1327878225m/4948.jpg,book
Cat's Cradle,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1327867150m/135479.jpg,book
The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",https://images.gr-assets.com/books/1327942880m/2493.jpg,book
The Boy in the Striped Pyjamas,John Boyne,https://images.gr-assets.com/books/1366228171m/39999.jpg,book
Heart of Darkness,Joseph Conrad,https://images.gr-assets.com/books/1392799983m/4900.jpg,book
Safe Haven,Nicholas Sparks,https://images.gr-assets.com/books/1344268800m/7812659.jpg,book
The Secret,Rhonda Byrne,https://images.gr-assets.com/books/1482865039m/52529.jpg,book
I Know This Much Is True ,Wally Lamb,https://images.gr-assets.com/books/1373532198m/227711.jpg,book
Pet Sematary,Stephen King,https://images.gr-assets.com/books/1308894674m/10583.jpg,book
She's Come Undone,Wally Lamb,https://images.gr-assets.com/books/1408313457m/5203.jpg,book
The Wise Man's Fear,Patrick Rothfuss,https://images.gr-assets.com/books/1452624392m/1215032.jpg,book
Can You Keep a Secret?,Sophie Kinsella,https://images.gr-assets.com/books/1330464293m/33724.jpg,book
City of Fallen Angels,Cassandra Clare,https://images.gr-assets.com/books/1369452302m/6752378.jpg,book
Good in Bed,Jennifer Weiner,https://images.gr-assets.com/books/1327936464m/14748.jpg,book
The Thorn Birds,Colleen McCullough,https://images.gr-assets.com/books/1391416796m/3412.jpg,book
The Graveyard Book,"Neil Gaiman, Dave McKean",https://images.gr-assets.com/books/1303859949m/2213661.jpg,book
The Light Between Oceans,M.L. Stedman,https://images.gr-assets.com/books/1336683021m/13158800.jpg,book
Tintenherz,"Cornelia Funke, Anthea Bell",https://images.gr-assets.com/books/1328866790m/28194.jpg,book
Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
A Walk in the Woods,Bill Bryson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
I Know Why the Caged Bird Sings,Maya Angelou,https://images.gr-assets.com/books/1327957927m/13214.jpg,book
Orphan Train,Christina Baker Kline,https://images.gr-assets.com/books/1362409483m/15818107.jpg,book
City of Lost Souls,Cassandra Clare,https://images.gr-assets.com/books/1460477703m/8755776.jpg,book
"Where'd You Go, Bernadette",Maria Semple,https://images.gr-assets.com/books/1338822317m/13526165.jpg,book
Where the Red Fern Grows,Wilson Rawls,https://images.gr-assets.com/books/1166154337m/10365.jpg,book
Neverwhere,Neil Gaiman,https://images.gr-assets.com/books/1348747943m/14497.jpg,book
Nesnesitelná lehkost bytí,"Milan Kundera, Michael Henry Heim",https://images.gr-assets.com/books/1265401884m/9717.jpg,book
A Prayer for Owen Meany,John Irving,https://images.gr-assets.com/books/1260470010m/4473.jpg,book
White Oleander,Janet Fitch,https://images.gr-assets.com/books/1501159524m/32234.jpg,book
Legend,Marie Lu,https://images.gr-assets.com/books/1501368160m/9275658.jpg,book
Nineteen Minutes,Jodi Picoult,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Last Lecture,"Randy Pausch, Jeffrey Zaslow",https://images.gr-assets.com/books/1388075896m/2318271.jpg,book
The Eye of the World,Robert Jordan,https://images.gr-assets.com/books/1337818095m/228665.jpg,book
The Pact,Jodi Picoult,https://images.gr-assets.com/books/1410754561m/10916.jpg,book
The magician's nephew,C.S. Lewis,https://images.gr-assets.com/books/1308814770m/65605.jpg,book
Still Alice,Lisa Genova,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Reflected in You,Sylvia Day,https://images.gr-assets.com/books/1477802540m/13596809.jpg,book
James and the Giant Peach,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1320412586m/6689.jpg,book
1st To Die,James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,Douglas Adams,https://images.gr-assets.com/books/1404613595m/13.jpg,book
One Day,David Nicholls,https://images.gr-assets.com/books/1327873020m/6280118.jpg,book
I Am Number Four,Pittacus Lore,https://images.gr-assets.com/books/1305807140m/7747374.jpg,book
Ἰλιάς,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Casual Vacancy,J.K. Rowling,https://images.gr-assets.com/books/1358266832m/13497818.jpg,book
The Runaway Jury,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Naked,David Sedaris,https://images.gr-assets.com/books/1394178867m/4138.jpg,book
Eldest,Christopher Paolini,https://images.gr-assets.com/books/1387119654m/45978.jpg,book
The Wonderful Wizard of Oz,"L. Frank Baum, W.W. Denslow",https://images.gr-assets.com/books/1398003737m/236093.jpg,book
Prince Caspian: The Return to Narnia,C.S. Lewis,https://images.gr-assets.com/books/1308814880m/121749.jpg,book
We Were Liars,E. Lockhart,https://images.gr-assets.com/books/1402749479m/16143347.jpg,book
Salem's Lot,Stephen King,https://images.gr-assets.com/books/1327891565m/11590.jpg,book
Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,"Hunter S. Thompson, Ralph Steadman",https://images.gr-assets.com/books/1394204569m/7745.jpg,book
Clockwork Prince,Cassandra Clare,https://images.gr-assets.com/books/1460477747m/10025305.jpg,book
Yes Please,Amy Poehler,https://images.gr-assets.com/books/1402815435m/20910157.jpg,book
"The Tragedy of Othello, The Moor of Venice",William Shakespeare,https://images.gr-assets.com/books/1459795105m/12996.jpg,book
Beloved,Toni Morrison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Graceling,Kristin Cashore,https://images.gr-assets.com/books/1331548394m/3236307.jpg,book
The Bad Beginning,"Lemony Snicket, Brett Helquist",https://images.gr-assets.com/books/1490085391m/78411.jpg,book
Im Westen nichts Neues,"Erich Maria Remarque, A.W. Wheen",https://images.gr-assets.com/books/1441227765m/355697.jpg,book
"Oh, the Places You'll Go!",Dr. Seuss,https://images.gr-assets.com/books/1421708635m/191139.jpg,book
And The Mountains Echoed,Khaled Hosseini,https://images.gr-assets.com/books/1358190204m/16115612.jpg,book
Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",https://images.gr-assets.com/books/1435458683m/7082.jpg,book
Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",https://images.gr-assets.com/books/1327868529m/18254.jpg,book
A Grief Observed,C.S. Lewis,https://images.gr-assets.com/books/1347801873m/11149.jpg,book
Anna and the French Kiss,Stephanie Perkins,https://images.gr-assets.com/books/1358271931m/6936382.jpg,book
How the Grinch Stole Christmas!,Dr. Seuss,https://images.gr-assets.com/books/1327958149m/113946.jpg,book
V for Vendetta,"Alan Moore, David   Lloyd",https://images.gr-assets.com/books/1343668985m/5805.jpg,book
John Adams,David McCullough,https://images.gr-assets.com/books/1478144278m/2203.jpg,book
Odd Thomas,Dean Koontz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Subtle Knife,Philip Pullman,https://images.gr-assets.com/books/1451271814m/119324.jpg,book
Stargirl,Jerry Spinelli,https://images.gr-assets.com/books/1335947642m/22232.jpg,book
The Red Pyramid,Rick Riordan,https://images.gr-assets.com/books/1366227978m/7090447.jpg,book
Stranger in a Strange Land,Robert A. Heinlein,https://images.gr-assets.com/books/1156897088m/350.jpg,book
Dress Your Family in Corduroy and Denim,David Sedaris,https://images.gr-assets.com/books/1352983006m/10176.jpg,book
The BFG,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1327872673m/6319.jpg,book
A Short History of Nearly Everything,Bill Bryson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Call of the Wild,Jack London,https://images.gr-assets.com/books/1452291694m/1852.jpg,book
The Death Cure,James Dashner,https://images.gr-assets.com/books/1303997647m/7864437.jpg,book
Stardust,Neil Gaiman,https://images.gr-assets.com/books/1459127484m/16793.jpg,book
The Namesake,Jhumpa Lahiri,https://images.gr-assets.com/books/1480106986m/33917.jpg,book
A Discovery of Witches,Deborah Harkness,https://images.gr-assets.com/books/1322168805m/8667848.jpg,book
ノルウェイの森 [Noruwei no Mori],"Haruki Murakami, Jay Rubin",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Where the Heart Is,Billie Letts,https://images.gr-assets.com/books/1327959469m/5168.jpg,book
"Will Grayson, Will Grayson","John Green, David Levithan",https://images.gr-assets.com/books/1368393890m/6567017.jpg,book
A Million Little Pieces,James Frey,https://images.gr-assets.com/books/1483206985m/1241.jpg,book
Frostbite,Richelle Mead,https://images.gr-assets.com/books/1361098960m/2282133.jpg,book
Quiet: The Power of Introverts in a World that Can't Stop Talking,Susan Cain,https://images.gr-assets.com/books/1328562861m/8520610.jpg,book
Island of the Blue Dolphins,Scott O'Dell,https://images.gr-assets.com/books/1475166260m/233818.jpg,book
The Crucible,"Arthur Miller, Christopher Bigsby",https://images.gr-assets.com/books/1447764813m/17250.jpg,book
Hatchet,Gary Paulsen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Mistborn : The Final Empire,Brandon Sanderson,https://images.gr-assets.com/books/1480717416m/68428.jpg,book
The Strange Case of Dr Jekyll and Mr Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",https://images.gr-assets.com/books/1318116526m/51496.jpg,book
The Lorax,Dr. Seuss,https://images.gr-assets.com/books/1327879938m/7784.jpg,book
Greg Heffley's Journal,Jeff Kinney,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Throne of Glass,Sarah J. Maas,https://images.gr-assets.com/books/1495278054m/7896527.jpg,book
Shadow Kiss,Richelle Mead,https://images.gr-assets.com/books/1361099049m/2802316.jpg,book
For Whom the Bell Tolls,Ernest Hemingway,https://images.gr-assets.com/books/1492591524m/46170.jpg,book
Hotel on the Corner of Bitter and Sweet,Jamie Ford,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Das Parfum. Die Geschichte eines Mörders,"Patrick Süskind, John E. Woods",https://images.gr-assets.com/books/1409112276m/343.jpg,book
Fast Food Nation : The Dark Side of the All-American Meal ,Eric Schlosser,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Tales of Beedle the Bard,J.K. Rowling,https://images.gr-assets.com/books/1373467575m/3950967.jpg,book
Neuromancer,William Gibson,https://images.gr-assets.com/books/1167348726m/22328.jpg,book
A Farewell to Arms,Ernest Hemingway,https://images.gr-assets.com/books/1313714836m/10799.jpg,book
The Tell-Tale Heart,Edgar Allan Poe,https://images.gr-assets.com/books/1327936583m/391729.jpg,book
孫子兵法 [Sūnzi bīngfǎ],"Sun Tzu, Thomas Cleary",https://images.gr-assets.com/books/1453417993m/10534.jpg,book
Defending Jacob,William Landay,https://images.gr-assets.com/books/1329612158m/11367726.jpg,book
Breakfast of Champions,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1327934446m/4980.jpg,book
Drawing on the Right Side of the Brain,Betty Edwards,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Bel Canto,Ann Patchett,https://images.gr-assets.com/books/1352997328m/5826.jpg,book
"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,https://images.gr-assets.com/books/1453215833m/1842.jpg,book
Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Things Fall Apart,Chinua Achebe,https://images.gr-assets.com/books/1352082529m/37781.jpg,book
The Undomestic Goddess,Sophie Kinsella,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,https://images.gr-assets.com/books/1369401342m/567795.jpg,book
Les Trois Mousquetaires,Alexandre Dumas,https://images.gr-assets.com/books/1320436982m/7190.jpg,book
The Other Hand,Chris Cleave,https://images.gr-assets.com/books/1344401905m/6948436.jpg,book
Evermore,Alyson Noel,https://images.gr-assets.com/books/1362336360m/3975774.jpg,book
The Witches,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1351707720m/6327.jpg,book
The Thirteenth Tale,Diane Setterfield,https://images.gr-assets.com/books/1346267826m/40440.jpg,book
Spirit Bound,Richelle Mead,https://images.gr-assets.com/books/1291168967m/6479259.jpg,book
Blood Promise,Richelle Mead,https://images.gr-assets.com/books/1442530605m/5996153.jpg,book
Message in a Bottle,Nicholas Sparks,https://images.gr-assets.com/books/1163789140m/3478.jpg,book
The Paris Wife,Paula McLain,https://images.gr-assets.com/books/1320545874m/8683812.jpg,book
Complete Harry Potter Boxed Set,J.K. Rowling,https://images.gr-assets.com/books/1392579059m/862041.jpg,book
The Elite,Kiera Cass,https://images.gr-assets.com/books/1391454595m/16248068.jpg,book
Il nome della rosa,"Umberto Eco, William Weaver, Seán Barrett",https://images.gr-assets.com/books/1415375471m/119073.jpg,book
